SOURCE,CCCCRIMELABEL,CCCDESCRIP,CCC_LABELDES,NIBRSKEYWORDMATCH,NIBRSOFFENSE,NIBRSAORB,NIBRSCLASSIFICATION,MATCH CORRECTED,MATCHKEYWORD
CCC,MAKE FALSE ID,manufacturing-sell-distribute false id,MAKE FALSE ID manufacturing-sell-distribute false id,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MASKS-WEARING,masks-wearing,MASKS-WEARING masks-wearing,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MASSAGE LIC REQ,massage therapist license required,MASSAGE LIC REQ massage therapist license required,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MASSAGE OP VIOL,violation of massage parlor operation requirements,MASSAGE OP VIOL violation of massage parlor operation requirements,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MAX OF ANIMALS,maximum number of animals,MAX OF ANIMALS maximum number of animals,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MC EQUIP HELMET,motorcycle equipment not used properly - helmet,MC EQUIP HELMET motorcycle equipment not used properly - helmet,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MEDICAL RECORD,no medical record-public service commission violation,MEDICAL RECORD no medical record-public service commission violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MINOR IN POSS,minor in possession of alcohol,MINOR IN POSS minor in possession of alcohol,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MISUSE/ST EMBLM,misuse of state emblem by person or business,MISUSE/ST EMBLM misuse of state emblem by person or business,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOBIL HOME PERM,mobile home permit violation,MOBIL HOME PERM mobile home permit violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOBIL HOME ZONE,mobile home location zoning violation,MOBIL HOME ZONE mobile home location zoning violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOBILE HOME PER,mobile home permit required,MOBILE HOME PER mobile home permit required,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOBILE HOME-PER,Mobile home-permit required,MOBILE HOME-PER Mobile home-permit required,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOBILITY ROAD,Electric Personal assisted mobility device on road way,MOBILITY ROAD Electric Personal assisted mobility device on road way,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MODEL GLUE - IN,Model glue - inhalation,MODEL GLUE - IN Model glue - inhalation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MODEL GLUE - PO,model glue - possession,MODEL GLUE - PO model glue - possession,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MONEY LAUNDER,money laundering,MONEY LAUNDER money laundering,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOPED HEADGEAR,operating or driving moped without proper protective head gear.,MOPED HEADGEAR operating or driving moped without proper protective head gear.,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOPED LIC REQ,license/permit required for public roads,MOPED LIC REQ license/permit required for public roads,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOVE HOUSE NO P,Moving House Without A Permit,MOVE HOUSE NO P Moving House Without A Permit,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MOVE OVER EM,MUST MOVE OVER FOR EMERGENCY VEHICLES,MOVE OVER EM MUST MOVE OVER FOR EMERGENCY VEHICLES,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,MULTI ID CARDS,possession of multiple id cards,MULTI ID CARDS possession of multiple id cards,OTHER,OTHER,B,OTHER,1,0
CCC,MULTIPLE LICSEN,Driving Commercial Vehicle while possessing multiple driver's licenses,"MULTIPLE LICSEN {""Driving Commercial Vehicle while possessing multiple driver's licenses""}",TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,MULTIWHEEL VEH,multiwheeled vehicle and buses - residential parking,MULTIWHEEL VEH multiwheeled vehicle and buses - residential parking,OTHER,OTHER,OTHER,OTHER,1,0
CCC,MVI-EXPIRED OR,Motor Vehicle Information - expired or no sticker,MVI-EXPIRED OR Motor Vehicle Information - expired or no sticker,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NECROPHILIA,necrophilia,NECROPHILIA necrophilia,SEX,SEX OFFENSES,A,PERSON,1,1
CCC,NEW RESIDT TAG,new resident has 30 days to obtain tag,NEW RESIDT TAG new resident has 30 days to obtain tag,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NITROUS OXIDE,use of nitrous oxide in passenger vehicle,NITROUS OXIDE use of nitrous oxide in passenger vehicle,DRUG,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,NO ACCIDENT RPT,Failure to report an accident,NO ACCIDENT RPT Failure to report an accident,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO AUTH FOR PSG,No authority for passenger-Public Service Commission rule violation,NO AUTH FOR PSG No authority for passenger-Public Service Commission rule violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO AUTHORITY PA,No authority/intrastate exempt passenger 10 or less,NO AUTHORITY PA No authority/intrastate exempt passenger 10 or less,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO BUSINESS LIC,"doing business without license', 'no business license","NO BUSINESS LIC doing business without license', 'no business license",OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO COMM LICENSE,driving without a commercial drivers license,NO COMM LICENSE driving without a commercial drivers license,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO EMMISION CON,no emission control sticker,NO EMMISION CON no emission control sticker,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO ENRY ABS DEV,no energy absorption device,NO ENRY ABS DEV no energy absorption device,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO INSU 1ST OFF,insurance (auto) none- 1st offense,NO INSU 1ST OFF insurance (auto) none- 1st offense,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO KENNEL LIS,failure to obtain private kennel license,NO KENNEL LIS failure to obtain private kennel license,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO LIC +30 DAYS,unlicensed resident +30 days,NO LIC +30 DAYS unlicensed resident +30 days,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO LICENSE,none or class violation,NO LICENSE none or class violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO NAME ON DOOR,No name on door,NO NAME ON DOOR No name on door,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO PERMIT,carrying a weapon or long gun at comm airport,NO PERMIT carrying a weapon or long gun at comm airport,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO PROOF OF VEH,no proof of vehicle insurance,NO PROOF OF VEH no proof of vehicle insurance,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO RED FLAGS,no red flags,NO RED FLAGS no red flags,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO SIGNAL/TURN,failure to signal before turning or stopping,NO SIGNAL/TURN failure to signal before turning or stopping,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO TAG DISPLAY,no tag displayed,NO TAG DISPLAY no tag displayed,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO TAG LIGHT,no tag light,NO TAG LIGHT no tag light,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO TAIL LIGHTS,no tail lights,NO TAIL LIGHTS no tail lights,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO TAXI DRV PMT,failure to obtain and keep in force a taxicab drivers permit,NO TAXI DRV PMT failure to obtain and keep in force a taxicab drivers permit,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO VEH INS,No vehicle insurance,NO VEH INS No vehicle insurance,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO VEHICLE INS,no vehicle insurance,NO VEHICLE INS no vehicle insurance,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NO VEHICLE INSU,no vehicle insurance,NO VEHICLE INSU no vehicle insurance,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NONCON AS CONTR,transaction noncontrolled represented as controlled substances,NONCON AS CONTR transaction noncontrolled represented as controlled substances,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NUISANCE CALLS,Nuisance calls,NUISANCE CALLS Nuisance calls,NUIS,DISORDERLY CONDUCT,B,OTHER,1,1
CCC,OBSC LIC PLATE,obscuring license plate,OBSC LIC PLATE obscuring license plate,OTHER,OTHER,B,OTHER,1,0
CCC,OBSTR FIREFIGHT,obstructing or hindering a firefighter,OBSTR FIREFIGHT obstructing or hindering a firefighter,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OBSTRUCT EMT,obstructing/hindering emergency medical technician/employee,OBSTRUCT EMT obstructing/hindering emergency medical technician/employee,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OBSTRUCT TELE,obstructing/hindering emergency telephone call,OBSTRUCT TELE obstructing/hindering emergency telephone call,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OBSTRUCTING DRI,obstructing drivers view,OBSTRUCTING DRI obstructing drivers view,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OCCUPANCY CERT,no certificate of occupancy,OCCUPANCY CERT no certificate of occupancy,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OCCUPYING A DIV,occupying a dive,OCCUPYING A DIV occupying a dive,OTHER,OTHER,B,OTHER,1,0
CCC,OFF ROAD VEH W/,off-road vehicle without proper equipment,OFF ROAD VEH W/ off-road vehicle without proper equipment,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OP LIMO W/O ANN,operating limousine without annual inspection,OP LIMO W/O ANN operating limousine without annual inspection,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OP LIMO W/O CER,operating limousine without certificate,OP LIMO W/O CER operating limousine without certificate,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OP LIMO W/O PER,Operating limousine without chauffer permit,OP LIMO W/O PER Operating limousine without chauffer permit,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OP VEH SUSP LIC,OPERATING VEHICLE W/ SUSP LICENSE/REGS,OP VEH SUSP LIC OPERATING VEHICLE W/ SUSP LICENSE/REGS,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OPEN CONTAINER,"open container violation (state)', 'open container violation","OPEN CONTAINER open container violation (state)', 'open container violation",OTHER,OTHER,OTHER,OTHER,1,0
CCC,OPER BOAT W/O R,Operating boat without registration,OPER BOAT W/O R Operating boat without registration,BOATING,BOATING LAW VIOLATIONS,B,OTHER,1,1
CCC,OPER BOAT-EQUIP,Operating boat-equipment violation,OPER BOAT-EQUIP Operating boat-equipment violation,BOATING,BOATING LAW VIOLATIONS,B,OTHER,1,1
CCC,OPER CHOP SHOP,operating a chop shop,OPER CHOP SHOP operating a chop shop,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OPER LIMO AUTH,Operating limousine after cancellation/revocation/suspension,OPER LIMO AUTH Operating limousine after cancellation/revocation/suspension,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OPER LIMO NO TG,Operating limousine with no tag displayed on front,OPER LIMO NO TG Operating limousine with no tag displayed on front,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OPER TAXI NO LI,operating a tax without first obtaining a license,OPER TAXI NO LI operating a tax without first obtaining a license,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ORD COLLEGE PRK,city ordinance college park,ORD COLLEGE PRK city ordinance college park,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ORD. JONESBORO,City Ordinance Jonesboro,ORD. JONESBORO City Ordinance Jonesboro,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ORD. LAKE CITY,city ordinance lake city,ORD. LAKE CITY city ordinance lake city,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ORD. RIVERDALE,city ordinance riverdale,ORD. RIVERDALE city ordinance riverdale,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OVER 3INCH KNIF,KNIFE BLADE GREATER THAN THREE INCHES,OVER 3INCH KNIF KNIFE BLADE GREATER THAN THREE INCHES,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OVERHEIGHT,Overheight,OVERHEIGHT Overheight,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OVERLENGTH,Overlength,OVERLENGTH Overlength,OTHER,OTHER,OTHER,OTHER,1,0
CCC,OVERWIDTH,Overwidth,OVERWIDTH Overwidth,OTHER,OTHER,OTHER,OTHER,1,0
CCC,P P PARKING VIO,private property parking violation,P P PARKING VIO private property parking violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARK BY HYDRANT,parking near fire hydrants,PARK BY HYDRANT parking near fire hydrants,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARK HEAVY VEH,parking heavy vehicle,PARK HEAVY VEH parking heavy vehicle,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARK/STOR VEH,improper parking or storage of commercial vehicles or equipment,PARK/STOR VEH improper parking or storage of commercial vehicles or equipment,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARK/STOR V-T-E,"parking or storage of vehicles, trailors or equipment","PARK/STOR V-T-E parking or storage of vehicles, trailors or equipment",OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARK-IMPROPER,parking - improper,PARK-IMPROPER parking - improper,OTHER,OTHER,B,OTHER,1,0
CCC,PARKING BRAKE,parking brake violation,PARKING BRAKE parking brake violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARKING IN YARD,prohibited parking of a vehicle within the front yard,PARKING IN YARD prohibited parking of a vehicle within the front yard,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARKING V/T/E,"parking or storage of vehicles,trailers or equipment","PARKING V/T/E parking or storage of vehicles,trailers or equipment",OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARKING/RT WAY,Parking on state right of way,PARKING/RT WAY Parking on state right of way,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARK-PROHIBITED,parking - prohibited,PARK-PROHIBITED parking - prohibited,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PARTY TO CRIME,party to commission of crime,PARTY TO CRIME party to commission of crime,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PASS EMERG VEH,improper passing of emergency/towing/hwy vehicle,PASS EMERG VEH improper passing of emergency/towing/hwy vehicle,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,PASS HILL/CURVE,passing at or on grade crest or curve,PASS HILL/CURVE passing at or on grade crest or curve,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PASS NEMERG VEH,improper passing a non-emergency vehicle,PASS NEMERG VEH improper passing a non-emergency vehicle,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,PASS ON SHOULDE,passing on shoulder of roadway,PASS ON SHOULDE passing on shoulder of roadway,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PASS VEH NOT SP,PASSED VEHICLE SHALL NOT SPEED UP,PASS VEH NOT SP PASSED VEHICLE SHALL NOT SPEED UP,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,PASSING STOPPED,passing stopped school bus,PASSING STOPPED passing stopped school bus,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PAWN RECORDS,pawn shop records requirement violation,PAWN RECORDS pawn shop records requirement violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PAWNBROKER PROH,pawnbroker prohibited acts,PAWNBROKER PROH pawnbroker prohibited acts,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PD FORCE-TASER,police department force displayed - taser,PD FORCE-TASER police department force displayed - taser,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PED MUST YIELD,PED MUST YIELD IF NOT AT CROSSWALK,PED MUST YIELD PED MUST YIELD IF NOT AT CROSSWALK,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PED YIELD R/W,failure of pedestrian to yield right of way at crosswalk,PED YIELD R/W failure of pedestrian to yield right of way at crosswalk,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PEDESTRIAN OBEY,pedestrian obedience to traffic regulations,PEDESTRIAN OBEY pedestrian obedience to traffic regulations,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PEDESTRIAN ON R,pedestrians walking on/along roadway,PEDESTRIAN ON R pedestrians walking on/along roadway,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PEDESTRIANS U/I,pedestrians under the influence,PEDESTRIANS U/I pedestrians under the influence,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PENAL INSTITUTI,penal institution-mutiny in,PENAL INSTITUTI penal institution-mutiny in,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PERM APP REQ,permit application required,PERM APP REQ permit application required,OTHER,OTHER,B,OTHER,1,0
CCC,PERMIT GENERALY,permit generally,PERMIT GENERALY permit generally,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PERMITTING UNLI,permitting unlicensee-drive,PERMITTING UNLI permitting unlicensee-drive,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PHOTO NOT DSPLY,driver photo not displayed,PHOTO NOT DSPLY driver photo not displayed,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PLUMBING NO LIC,Engaging in plumbing without license,PLUMBING NO LIC Engaging in plumbing without license,OTHER,OTHER,OTHER,OTHER,1,0
CCC,POSS ALT VIN,possesses vehicle with altered vin,POSS ALT VIN possesses vehicle with altered vin,OTHER,OTHER,OTHER,OTHER,1,0
CCC,POSS GAME ANIMA,Possession of game animal without a permit,POSS GAME ANIMA Possession of game animal without a permit,OTHER,OTHER,OTHER,OTHER,1,0
CCC,POSTING SIGNS,Posting Signs on Public Poles,POSTING SIGNS Posting Signs on Public Poles,OTHER,OTHER,B,OTHER,1,0
CCC,PRESCRIPTION MU,prescription must be labeled,PRESCRIPTION MU prescription must be labeled,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PRICE SIGN PROH,signs advertising brand and price prohibited,PRICE SIGN PROH signs advertising brand and price prohibited,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PROHI. DOG HARM,prohibition of dogs causing harm or damage; exemp.,PROHI. DOG HARM prohibition of dogs causing harm or damage; exemp.,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PROHIBIT TREATM,prohibited treatment,PROHIBIT TREATM prohibited treatment,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PROHIBITIVE DIS,Prohibitive discharge,PROHIBITIVE DIS Prohibitive discharge,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PROPERTY MAINT,"property maintenance violations', 'property maintenance","PROPERTY MAINT property maintenance violations', 'property maintenance",OTHER,OTHER,OTHER,OTHER,1,0
CCC,PSC PROP PERMIT,No Public Service Commission property permit,PSC PROP PERMIT No Public Service Commission property permit,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PUBL DRINKING,Public Drinking,PUBL DRINKING Public Drinking,PUBL,DISORDERLY CONDUCT,B,OTHER,1,1
CCC,PUBLIC ASSISTAN,obtaining public assistance-fraud,PUBLIC ASSISTAN obtaining public assistance-fraud,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PUBLIC OFFICER-,public officer - violation of oath,PUBLIC OFFICER- public officer - violation of oath,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PUBLIC PARK REG,Public park regulation - violation,PUBLIC PARK REG Public park regulation - violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PUBLIC TRANSIT-,"public transportation tokens/tickets - unlawful', 'public transit-prohibit acts","PUBLIC TRANSIT- public transportation tokens/tickets - unlawful', 'public transit-prohibit acts",OTHER,OTHER,OTHER,OTHER,1,0
CCC,PYRAMID CLUBS,Chain letter & pyramid clubs,PYRAMID CLUBS Chain letter & pyramid clubs,FRAUD,FRAUD OFFENSES,A,PROPERTY,1,1
CCC,RABIES REQUIRED,rabies vaccination required,RABIES REQUIRED rabies vaccination required,OTHER,OTHER,B,OTHER,1,0
CCC,RABIES VACCINAT,rabies vaccination,RABIES VACCINAT rabies vaccination,OTHER,OTHER,OTHER,OTHER,1,0
CCC,RABIES VACC-VIO,"rabies vaccination - violation', 'rabies vaccination violation","RABIES VACC-VIO rabies vaccination - violation', 'rabies vaccination violation",OTHER,OTHER,OTHER,OTHER,1,0
CCC,RACING ON HWYS-,racing on highways-streets,RACING ON HWYS- racing on highways-streets,OTHER,OTHER,OTHER,OTHER,1,0
CCC,RAPE VICT ID PB,rape victims id published,RAPE VICT ID PB rape victims id published,OTHER,OTHER,OTHER,OTHER,1,0
CCC,REAL ESTATE W/O,Real Estate without license,REAL ESTATE W/O Real Estate without license,OTHER,OTHER,OTHER,OTHER,1,0
CCC,RECKLESS DRIVIN,reckless driving,RECKLESS DRIVIN reckless driving,OTHER,OTHER,OTHER,OTHER,1,0
CCC,RECORDS VIO-COM,"Records violation - commercial carrier', 'Records violation-common carrier","RECORDS VIO-COM Records violation - commercial carrier', 'Records violation-common carrier",OTHER,OTHER,OTHER,OTHER,1,0
CCC,RED LIGHT VIO,RED LIGHT CAMERA VIOLATION,RED LIGHT VIO RED LIGHT CAMERA VIOLATION,OTHER,OTHER,OTHER,OTHER,1,0
CCC,RED SIGNAL/STOP,Red signal/stop sign,RED SIGNAL/STOP Red signal/stop sign,OTHER,OTHER,OTHER,OTHER,1,0
CCC,RED/AMBER LIGHT,red/amber light violation,RED/AMBER LIGHT red/amber light violation,OTHER,OTHER,B,OTHER,1,0
CCC,REFUSAL TO DISP,refusal to disperse,REFUSAL TO DISP refusal to disperse,OTHER,OTHER,OTHER,OTHER,1,0
CCC,REFUSE CHEM TST,Operation of commercial motor vehicle with alcohol/refuse chem test,REFUSE CHEM TST Operation of commercial motor vehicle with alcohol/refuse chem test,OTHER,OTHER,OTHER,OTHER,1,0
CCC,REFUSE SIGN CIT,citation to be signed,REFUSE SIGN CIT citation to be signed,OTHER,OTHER,OTHER,OTHER,1,0
CCC,REG LIMO/TAXI,Registration/Licensing of Limousines/Taxicabs,REG LIMO/TAXI Registration/Licensing of Limousines/Taxicabs,OTHER,OTHER,OTHER,OTHER,1,0
CCC,REG/PLATE INV,registration/license plate invalid after 7 business days,REG/PLATE INV registration/license plate invalid after 7 business days,OTHER,OTHER,OTHER,OTHER,1,0
CCC,REGISTER - VIO,register - fail to register motor vehicle/trailer,REGISTER - VIO register - fail to register motor vehicle/trailer,OTHER,OTHER,OTHER,OTHER,1,0
CCC,REPLACE LICENSE,FAILURE TO REPLACE LOST/STOLEN LICENSE,REPLACE LICENSE FAILURE TO REPLACE LOST/STOLEN LICENSE,OTHER,OTHER,OTHER,OTHER,1,0
CCC,REQ. GUEST INFO,requirement for guest register and information.,REQ. GUEST INFO requirement for guest register and information.,OTHER,OTHER,OTHER,OTHER,1,0
CCC,RESISTING ARR,Resisting Arrest,RESISTING ARR Resisting Arrest,OTHER,OTHER,B,OTHER,1,0
